id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,female,male,wep,activity_category
10516,female,51,156,63,9,92,40.1,True,False,45,5
10517,male,24,179,83,10,91,39.8,False,True,50,5
10518,male,23,176,77,28,102,41.1,False,True,140,7
10519,female,39,171,67,19,91,40.4,True,False,95,5
10520,female,45,163,61,17,100,40.4,True,False,85,7
10521,male,39,189,94,11,86,40.1,False,True,44,5
10522,female,79,156,54,13,91,40.3,True,False,65,5
10523,female,59,132,40,10,92,39.9,True,False,50,5
10524,female,55,178,70,29,101,40.6,True,False,145,7
10525,male,78,181,85,29,107,40.6,False,True,145,7
10526,female,55,155,59,4,82,38.7,True,False,16,5
10527,female,22,170,72,2,81,38.1,True,False,8,5
10528,female,43,167,63,9,94,39.6,True,False,45,5
10529,female,46,173,63,9,88,39.7,True,False,36,5
10530,female,22,166,59,7,82,39.7,True,False,28,5
10531,male,33,188,88,6,86,39.3,False,True,24,5
10532,female,45,159,53,22,97,40.5,True,False,110,5
10533,female,46,184,82,24,105,40.9,True,False,120,7
10534,female,32,168,64,18,96,40.5,True,False,90,5
10535,female,44,159,59,10,90,39.7,True,False,50,5
10536,male,21,180,78,14,105,40.2,False,True,70,7
10537,male,46,176,83,16,98,39.9,False,True,80,5
10538,male,21,200,94,6,81,39.2,False,True,24,5
10539,female,30,154,56,11,90,40.1,True,False,55,5
10540,male,48,191,91,9,83,39.1,False,True,36,5
10541,male,26,187,87,10,86,39.4,False,True,40,5
10542,female,22,159,58,15,94,40.3,True,False,75,5
10543,female,76,169,68,23,92,40.3,True,False,115,5
10544,female,21,166,63,5,81,39.3,True,False,20,5
10545,male,72,179,81,21,97,40.6,False,True,105,5
10546,female,25,162,59,3,90,38.6,True,False,15,5
10547,female,32,172,69,26,109,40.8,True,False,130,7
10548,male,24,169,77,18,105,39.9,False,True,90,7
10549,male,30,165,68,14,96,40.4,False,True,70,5
10550,male,28,166,66,2,72,38.0,False,True,8,0
10551,male,22,179,81,21,96,40.3,False,True,105,5
10552,female,25,150,50,21,107,40.5,True,False,105,7
10553,male,47,188,84,26,105,40.8,False,True,130,7
10554,female,45,167,63,6,84,39.5,True,False,24,5
10555,male,24,189,91,1,78,37.7,False,True,4,0
10556,female,65,165,65,14,94,39.9,True,False,70,5
10557,female,34,176,73,21,103,40.2,True,False,105,7
10558,male,21,182,85,15,93,40.6,False,True,75,5
10559,male,42,179,83,4,83,39.0,False,True,16,5
10560,female,73,166,64,26,106,40.6,True,False,130,7
10561,male,55,190,93,14,97,40.2,False,True,70,5
10562,male,39,196,98,6,88,39.2,False,True,24,5
10563,female,50,165,68,27,105,41.0,True,False,135,7
10564,male,41,191,90,9,90,39.6,False,True,45,5
10565,male,46,181,87,20,103,40.8,False,True,100,7
10566,male,24,179,81,19,97,40.3,False,True,95,5
10567,male,57,181,85,18,92,40.7,False,True,90,5
10568,male,65,178,84,17,99,40.3,False,True,85,5
10569,male,22,176,78,12,91,40.1,False,True,60,5
10570,male,20,198,100,10,88,39.8,False,True,40,5
10571,female,29,169,64,12,92,39.6,True,False,60,5
10572,female,61,186,90,14,88,40.0,True,False,56,5
10573,female,35,161,61,9,89,39.6,True,False,36,5
10574,female,76,155,59,9,89,39.9,True,False,36,5
10575,female,38,158,58,23,94,40.3,True,False,115,5
10576,female,22,148,51,19,102,40.5,True,False,95,7
10577,female,62,178,73,8,84,39.6,True,False,32,5
10578,female,28,165,58,5,83,38.8,True,False,20,5
10579,male,47,170,70,24,109,40.6,False,True,120,7
10580,female,36,159,61,13,91,39.9,True,False,65,5
10581,male,43,197,99,11,96,40.0,False,True,55,5
10582,female,32,162,58,19,108,40.6,True,False,95,7
10583,male,61,169,75,24,106,41.1,False,True,120,7
10584,male,52,173,83,18,95,40.5,False,True,90,5
10585,male,27,184,93,10,88,39.6,False,True,40,5
10586,male,27,181,79,2,79,38.2,False,True,8,0
10587,female,26,171,70,16,93,40.2,True,False,80,5
10588,male,25,189,86,22,101,40.6,False,True,110,7
10589,male,40,191,88,18,101,40.3,False,True,90,7
10590,male,24,163,60,20,96,40.3,False,True,100,5
10591,male,45,181,78,16,88,40.3,False,True,64,5
10592,male,22,187,89,23,98,40.8,False,True,115,5
10593,male,61,176,83,28,106,40.6,False,True,140,7
10594,male,21,187,87,29,100,40.7,False,True,145,7
10595,female,31,163,67,3,89,38.8,True,False,12,5
10596,female,45,156,60,19,104,40.5,True,False,95,7
10597,male,49,170,70,13,95,40.3,False,True,65,5
10598,male,20,199,99,20,107,40.2,False,True,100,7
10599,female,27,154,58,10,81,39.8,True,False,40,5
10600,male,25,180,81,29,114,41.1,False,True,174,7
10601,female,34,161,64,12,87,39.9,True,False,48,5
10602,male,61,187,87,23,98,40.8,False,True,115,5
10603,male,21,177,79,24,103,40.9,False,True,120,7
10604,female,59,153,56,23,105,40.6,True,False,115,7
10605,female,79,153,59,16,94,40.5,True,False,80,5
10606,female,27,173,71,21,89,40.8,True,False,84,5
10607,male,79,200,108,26,97,40.9,False,True,130,5
10608,female,34,158,56,18,95,40.8,True,False,90,5
10609,male,53,194,90,24,108,40.8,False,True,120,7
10610,male,67,183,84,29,105,41.0,False,True,145,7
10611,female,21,171,71,29,112,41.0,True,False,174,7
10612,male,72,211,121,27,108,40.7,False,True,135,7
10613,male,58,183,85,16,95,40.0,False,True,80,5
10614,female,33,157,64,9,85,40.0,True,False,36,5
10615,male,21,180,75,27,109,40.9,False,True,135,7
10616,male,34,198,97,18,101,40.5,False,True,90,7
10617,female,52,166,63,13,102,40.2,True,False,65,7
10618,male,24,199,102,4,86,39.2,False,True,16,5
10619,female,59,171,71,5,94,39.2,True,False,25,5
10620,female,40,155,61,4,87,39.0,True,False,16,5
10621,male,72,192,99,28,103,40.7,False,True,140,7
10622,male,26,182,82,25,98,40.7,False,True,125,5
10623,male,60,189,91,22,100,40.6,False,True,110,7
10624,male,40,181,81,9,88,40.0,False,True,36,5
10625,female,41,170,63,23,107,40.8,True,False,115,7
10626,male,69,181,85,13,93,40.4,False,True,65,5
10627,male,32,180,83,14,99,40.1,False,True,70,5
10628,male,42,184,86,14,92,39.9,False,True,70,5
10629,female,20,180,71,22,104,40.4,True,False,110,7
10630,female,61,176,70,20,104,40.5,True,False,100,7
10631,male,35,186,83,19,100,40.6,False,True,95,7
10632,male,51,188,99,18,90,40.5,False,True,90,5
10633,female,34,165,66,26,115,40.8,True,False,156,7
10634,male,33,186,83,24,116,40.3,False,True,144,7
10635,male,28,198,103,2,87,38.3,False,True,8,5
10636,male,73,183,85,23,106,40.4,False,True,115,7
10637,male,47,190,86,6,90,39.2,False,True,30,5
10638,male,65,190,91,27,114,40.5,False,True,162,7
10639,male,31,182,87,27,115,41.0,False,True,162,7
10640,female,71,154,61,25,111,40.6,True,False,150,7
10641,female,73,157,62,11,98,40.2,True,False,55,5
10642,male,39,188,91,9,88,39.6,False,True,36,5
10643,male,43,192,95,18,93,40.5,False,True,90,5
10644,male,50,201,102,21,104,40.3,False,True,105,7
10645,female,32,157,60,21,97,40.5,True,False,105,5
10646,male,71,209,109,18,95,40.0,False,True,90,5
10647,male,37,198,97,1,82,37.4,False,True,4,5
10648,male,52,189,98,3,85,39.0,False,True,12,5
10649,male,61,184,80,25,104,40.5,False,True,125,7
10650,male,29,170,75,9,93,39.9,False,True,45,5
10651,male,49,177,88,19,101,40.8,False,True,95,7
10652,male,35,182,77,2,80,38.3,False,True,8,5
10653,female,50,166,62,26,111,40.5,True,False,156,7
10654,male,39,184,86,3,85,38.3,False,True,12,5
10655,male,32,193,102,17,104,40.0,False,True,85,7
10656,male,54,185,87,26,108,41.0,False,True,130,7
10657,female,66,167,61,23,106,40.8,True,False,115,7
10658,female,60,170,71,9,91,39.5,True,False,45,5
10659,male,43,184,89,4,91,38.7,False,True,20,5
10660,male,67,176,78,27,101,40.8,False,True,135,7
10661,male,30,182,84,29,107,40.5,False,True,145,7
10662,female,20,166,58,8,88,39.9,True,False,32,5
10663,female,51,158,61,11,89,40.4,True,False,44,5
10664,female,39,169,62,29,113,41.0,True,False,174,7
10665,male,42,175,77,9,88,39.6,False,True,36,5
10666,female,36,166,71,15,99,40.4,True,False,75,5
10667,male,32,170,73,19,99,40.5,False,True,95,5
10668,female,22,168,61,6,85,39.3,True,False,24,5
10669,male,72,164,72,9,83,40.1,False,True,36,5
10670,female,30,168,61,28,105,41.4,True,False,140,7
10671,male,38,181,89,5,86,39.1,False,True,20,5
10672,male,48,198,102,7,94,39.4,False,True,35,5
10673,female,51,141,48,12,87,39.9,True,False,48,5
10674,female,38,162,68,2,81,38.6,True,False,8,5
10675,male,25,189,90,21,102,40.5,False,True,105,7
10676,male,22,182,82,9,86,39.8,False,True,36,5
10677,female,27,172,66,12,94,39.7,True,False,60,5
10678,male,21,159,64,16,87,40.3,False,True,64,5
10679,female,25,163,63,15,96,39.7,True,False,75,5
10680,male,45,186,92,4,75,39.0,False,True,16,0
10681,female,24,177,71,3,85,38.5,True,False,12,5
10682,male,43,187,98,25,97,40.7,False,True,125,5
10683,male,49,202,104,18,101,40.7,False,True,90,7
10684,male,58,180,83,30,105,41.2,False,True,150,7
10685,male,66,204,109,14,101,40.1,False,True,70,7
10686,female,56,156,57,9,93,39.9,True,False,45,5
10687,male,30,165,69,13,92,39.9,False,True,65,5
10688,male,31,180,83,5,92,39.0,False,True,25,5
10689,male,47,183,85,24,98,40.7,False,True,120,5
10690,male,29,190,88,10,86,39.8,False,True,40,5
10691,female,61,149,52,4,85,38.8,True,False,16,5
10692,male,25,185,90,15,96,40.5,False,True,75,5
10693,male,60,192,98,10,91,39.8,False,True,50,5
10694,male,42,209,111,7,83,39.5,False,True,28,5
10695,male,25,191,94,5,90,39.5,False,True,25,5
10696,female,28,178,75,7,88,39.6,True,False,28,5
10697,male,38,181,82,21,103,40.5,False,True,105,7
10698,female,29,178,68,5,77,39.2,True,False,20,0
10699,female,36,138,41,17,97,40.1,True,False,85,5
10700,male,52,189,93,24,111,40.7,False,True,144,7
10701,female,49,170,67,21,93,40.9,True,False,105,5
10702,female,54,141,48,18,103,40.3,True,False,90,7
10703,female,49,178,68,21,97,40.5,True,False,105,5
10704,male,20,183,83,5,87,39.4,False,True,20,5
10705,female,21,174,67,5,89,39.2,True,False,20,5
10706,male,67,204,102,3,75,38.8,False,True,12,0
10707,male,23,200,101,27,106,41.0,False,True,135,7
10708,female,24,165,65,6,94,39.5,True,False,30,5
10709,male,28,197,98,7,85,39.6,False,True,28,5
10710,female,42,162,62,14,97,40.4,True,False,70,5
10711,male,69,180,86,7,89,39.4,False,True,28,5
10712,male,55,179,81,21,105,40.7,False,True,105,7
10713,female,47,152,55,28,106,40.8,True,False,140,7
10714,female,37,156,58,8,92,39.8,True,False,40,5
10715,female,74,176,83,30,111,40.8,True,False,180,7
10716,female,28,163,60,29,96,41.0,True,False,145,5
10717,female,63,159,59,29,106,40.8,True,False,145,7
10718,male,64,180,83,22,105,41.0,False,True,110,7
10719,male,71,189,97,9,86,39.9,False,True,36,5
10720,female,39,187,87,13,101,40.2,True,False,65,7
10721,male,30,177,79,6,91,39.2,False,True,30,5
10722,female,41,158,58,13,89,40.2,True,False,52,5
10723,female,47,165,67,6,89,39.5,True,False,24,5
10724,male,36,188,89,27,107,41.0,False,True,135,7
10725,male,73,170,75,5,89,38.9,False,True,20,5
10726,male,66,192,90,2,79,37.9,False,True,8,0
10727,female,23,165,61,10,100,39.8,True,False,50,7
10728,female,25,187,78,15,105,40.4,True,False,75,7
10729,female,42,165,65,3,79,38.6,True,False,12,0
10730,female,38,158,61,27,112,40.7,True,False,162,7
10731,male,74,192,92,20,101,40.8,False,True,100,7
10732,female,41,171,69,21,105,40.1,True,False,105,7
10733,male,26,194,101,17,83,40.5,False,True,68,5
10734,female,21,161,57,23,95,40.8,True,False,115,5
10735,male,40,185,90,17,94,40.5,False,True,85,5
10736,female,57,160,59,18,98,40.6,True,False,90,5
10737,male,72,195,103,3,80,38.6,False,True,12,5
10738,male,75,178,76,29,120,40.8,False,True,174,7
10739,male,79,175,83,14,93,40.2,False,True,70,5
10740,male,72,204,112,24,107,40.6,False,True,120,7
10741,female,40,171,65,20,101,40.7,True,False,100,7
10742,female,36,159,59,2,76,37.6,True,False,8,0
10743,female,68,164,63,12,94,39.9,True,False,60,5
10744,male,31,178,80,27,107,40.7,False,True,135,7
10745,female,28,161,58,21,100,40.4,True,False,105,7
10746,female,63,161,61,6,90,39.4,True,False,30,5
10747,female,44,146,49,27,100,40.7,True,False,135,7
10748,female,64,157,60,13,94,40.1,True,False,65,5
10749,female,22,156,57,6,89,39.1,True,False,24,5
10750,male,44,183,82,1,80,37.7,False,True,4,5
10751,male,29,183,87,17,97,40.2,False,True,85,5
10752,male,38,184,80,5,88,39.0,False,True,20,5
10753,male,44,184,85,9,85,39.6,False,True,36,5
10754,male,42,175,78,25,111,40.9,False,True,150,7
10755,male,45,200,97,24,106,40.7,False,True,120,7
10756,female,61,156,55,8,91,39.7,True,False,40,5
10757,female,22,152,54,15,100,40.4,True,False,75,7
10758,female,30,167,66,9,87,39.7,True,False,36,5
10759,female,21,179,72,7,82,39.4,True,False,28,5
10760,male,60,187,90,9,86,39.8,False,True,36,5
10761,male,28,194,86,19,103,40.3,False,True,95,7
10762,female,37,174,71,7,86,39.9,True,False,28,5
10763,female,72,177,79,1,83,37.8,True,False,4,5
10764,female,68,147,48,8,86,39.5,True,False,32,5
10765,male,21,191,95,18,89,40.6,False,True,72,5
10766,male,36,179,77,23,110,40.7,False,True,138,7
10767,male,48,175,75,17,95,40.3,False,True,85,5
10768,male,33,176,80,2,79,38.4,False,True,8,0
10769,male,40,193,93,2,91,38.3,False,True,10,5
10770,female,75,158,64,13,86,40.0,True,False,52,5
10771,male,64,195,99,13,87,40.3,False,True,52,5
10772,male,48,186,85,14,89,40.4,False,True,56,5
10773,female,44,164,60,19,104,40.6,True,False,95,7
10774,female,20,165,59,29,100,41.0,True,False,145,7
10775,female,32,157,54,18,93,40.4,True,False,90,5
10776,male,45,182,87,15,90,40.0,False,True,75,5
10777,female,30,150,54,7,88,39.3,True,False,28,5
10778,male,23,189,90,15,90,40.1,False,True,75,5
10779,female,24,162,62,15,89,40.1,True,False,60,5
10780,male,27,196,98,17,96,40.4,False,True,85,5
10781,female,40,169,68,7,86,39.2,True,False,28,5
10782,female,43,157,54,15,87,39.9,True,False,60,5
10783,female,48,155,59,13,91,40.1,True,False,65,5
10784,male,26,191,87,15,96,40.2,False,True,75,5
10785,male,31,188,96,21,94,40.6,False,True,105,5
10786,male,28,184,85,7,89,39.6,False,True,28,5
10787,female,31,170,66,24,101,40.6,True,False,120,7
10788,male,26,200,100,5,79,38.6,False,True,20,0
10789,male,63,170,78,13,93,40.3,False,True,65,5
10790,male,65,169,77,2,76,38.4,False,True,8,0
10791,male,66,188,93,1,85,37.7,False,True,4,5
10792,female,51,183,83,23,90,40.4,True,False,115,5
10793,female,22,188,81,16,97,40.3,True,False,80,5
10794,female,21,178,72,23,104,40.7,True,False,115,7
10795,female,40,163,62,27,111,41.2,True,False,162,7
10796,male,23,175,70,5,78,39.0,False,True,20,0
10797,male,29,186,91,21,107,40.3,False,True,105,7
10798,male,28,192,92,7,92,39.5,False,True,35,5
10799,female,67,188,83,18,94,40.7,True,False,90,5
10800,female,79,160,64,26,109,40.5,True,False,130,7
10801,male,28,207,103,10,96,40.1,False,True,50,5
10802,male,54,197,97,16,100,40.4,False,True,80,7
10803,female,24,186,76,9,92,39.7,True,False,45,5
10804,male,49,181,79,29,108,40.7,False,True,145,7
10805,female,56,168,71,27,108,41.0,True,False,135,7
10806,male,66,197,101,8,87,39.6,False,True,32,5
10807,female,60,164,62,23,103,40.8,True,False,115,7
10808,female,59,166,61,27,105,40.5,True,False,135,7
10809,male,26,188,89,22,108,40.6,False,True,110,7
10810,female,32,153,55,8,89,39.5,True,False,32,5
10811,male,24,178,82,12,94,40.1,False,True,60,5
10812,male,57,186,87,25,107,40.6,False,True,125,7
10813,female,28,163,62,19,93,40.4,True,False,95,5
10814,female,47,158,57,2,79,38.3,True,False,8,0
10815,male,57,178,83,2,79,38.1,False,True,8,0
10816,male,29,181,79,8,79,39.8,False,True,32,0
10817,female,21,165,65,12,88,40.1,True,False,48,5
10818,female,20,158,55,10,82,39.7,True,False,40,5
10819,female,39,163,60,12,91,40.2,True,False,60,5
10820,female,69,152,52,2,88,38.4,True,False,8,5
10821,female,23,160,57,7,85,39.3,True,False,28,5
10822,female,57,157,57,18,91,40.1,True,False,90,5
10823,female,33,178,72,9,89,39.9,True,False,36,5
10824,female,49,158,58,23,99,40.8,True,False,115,5
10825,female,30,157,60,3,87,38.7,True,False,12,5
10826,male,44,183,88,8,88,39.5,False,True,32,5
10827,male,30,170,72,5,86,39.0,False,True,20,5
10828,male,28,181,79,22,105,40.6,False,True,110,7
10829,female,47,161,61,3,84,38.8,True,False,12,5
10830,female,21,173,69,22,106,40.3,True,False,110,7
10831,female,20,155,56,12,89,40.1,True,False,48,5
10832,female,71,161,68,29,114,40.7,True,False,174,7
10833,female,20,157,59,20,107,40.6,True,False,100,7
10834,male,70,184,84,26,110,40.7,False,True,156,7
10835,female,23,172,69,24,103,40.8,True,False,120,7
10836,male,38,192,89,3,78,38.9,False,True,12,0
10837,female,55,163,67,30,110,40.9,True,False,180,7
10838,male,27,187,89,18,106,40.7,False,True,90,7
10839,female,43,159,62,27,114,41.1,True,False,162,7
10840,female,20,166,62,24,96,40.8,True,False,120,5
10841,female,29,165,64,11,93,40.0,True,False,55,5
10842,female,64,163,62,2,90,37.8,True,False,10,5
10843,male,37,199,107,11,95,39.9,False,True,55,5
10844,female,24,167,71,8,94,39.7,True,False,40,5
10845,male,40,179,77,17,100,40.5,False,True,85,7
10846,male,21,183,88,7,94,39.4,False,True,35,5
10847,female,63,161,61,11,91,40.4,True,False,55,5
10848,male,67,169,77,26,108,40.7,False,True,130,7
10849,female,30,169,61,3,86,38.9,True,False,12,5
10850,female,37,172,70,16,96,40.2,True,False,80,5
10851,female,44,164,60,23,105,40.8,True,False,115,7
10852,male,63,184,92,14,94,40.2,False,True,70,5
10853,male,30,190,88,17,98,40.6,False,True,85,5
10854,female,49,171,65,10,95,39.8,True,False,50,5
10855,female,25,177,75,24,103,40.5,True,False,120,7
10856,female,33,170,65,30,105,41.0,True,False,150,7
10857,male,38,185,85,29,110,40.8,False,True,174,7
10858,male,50,177,83,11,96,39.8,False,True,55,5
10859,female,24,173,71,30,110,40.8,True,False,180,7
10860,female,67,169,71,24,107,40.6,True,False,120,7
10861,female,35,177,71,8,95,39.7,True,False,40,5
10862,male,33,165,72,6,81,39.5,False,True,24,5
10863,male,51,180,80,14,89,40.1,False,True,56,5
10864,female,22,164,65,30,98,41.1,True,False,150,5
10865,male,68,161,64,12,93,39.9,False,True,60,5
10866,female,75,161,69,19,93,40.3,True,False,95,5
10867,male,50,195,89,3,84,38.5,False,True,12,5
10868,female,38,168,61,22,104,40.7,True,False,110,7
10869,male,75,160,66,19,92,40.7,False,True,95,5
10870,male,42,182,85,23,100,40.7,False,True,115,7
10871,male,44,189,95,12,94,40.0,False,True,60,5
10872,male,26,194,90,5,84,39.2,False,True,20,5
10873,female,38,165,66,27,114,40.9,True,False,162,7
10874,male,22,184,87,27,103,40.8,False,True,135,7
10875,female,24,176,68,28,108,40.4,True,False,140,7
10876,male,36,169,70,10,86,39.7,False,True,40,5
10877,male,50,172,77,21,100,40.4,False,True,105,7
10878,male,48,181,86,3,87,38.9,False,True,12,5
10879,male,39,162,72,28,108,40.7,False,True,140,7
10880,male,63,179,81,6,88,39.2,False,True,24,5
10881,female,45,159,62,8,94,39.6,True,False,40,5
10882,male,25,182,83,13,94,40.1,False,True,65,5
10883,male,38,179,86,24,103,40.6,False,True,120,7
10884,male,69,183,87,27,112,41.0,False,True,162,7
10885,male,26,182,80,24,102,40.6,False,True,120,7
10886,female,21,161,62,2,76,37.8,True,False,8,0
10887,female,38,166,65,15,100,40.4,True,False,75,7
10888,male,29,184,89,13,87,40.1,False,True,52,5
10889,female,32,159,58,7,90,39.6,True,False,35,5
10890,female,53,170,71,18,101,40.3,True,False,90,7
10891,female,78,156,56,24,96,40.7,True,False,120,5
10892,female,26,163,62,15,97,40.2,True,False,75,5
10893,male,63,187,94,5,94,39.2,False,True,25,5
10894,male,55,181,80,27,107,41.1,False,True,135,7
10895,male,71,191,92,9,87,39.8,False,True,36,5
10896,female,23,158,54,9,92,39.4,True,False,45,5
10897,male,20,184,84,1,76,37.8,False,True,4,0
10898,female,76,160,59,12,85,40.0,True,False,48,5
10899,male,35,172,75,22,98,40.9,False,True,110,5
10900,female,24,188,83,6,80,39.3,True,False,24,5
10901,female,43,148,48,5,91,39.4,True,False,25,5
10902,male,38,171,70,9,97,39.5,False,True,45,5
10903,male,32,194,94,9,83,39.6,False,True,36,5
10904,male,35,172,78,12,89,39.9,False,True,48,5
10905,male,20,167,70,18,91,40.7,False,True,90,5
10906,male,25,171,74,27,104,40.7,False,True,135,7
10907,female,43,159,62,17,95,40.7,True,False,85,5
10908,female,62,172,70,5,80,39.2,True,False,20,5
10909,male,38,182,80,23,106,41.0,False,True,115,7
10910,male,27,178,78,18,94,40.2,False,True,90,5
