id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,female,male,wep,activity_category
497,female,32,160,57,27,110,40.7,180,True,False,162,7
498,female,29,147,50,17,96,40.2,89,True,False,85,5
499,female,46,166,66,4,84,39.0,16,True,False,16,5
500,male,38,176,77,2,80,38.6,5,False,True,8,5
501,female,25,158,58,29,107,40.9,180,True,False,145,7
502,male,53,196,102,2,89,38.2,10,False,True,8,5
503,female,47,176,79,7,86,39.5,28,True,False,28,5
504,male,44,194,98,20,101,40.6,126,False,True,100,7
505,male,71,187,92,27,109,40.4,234,False,True,135,7
506,female,33,160,57,13,100,40.0,73,True,False,65,7
507,female,39,172,72,3,87,38.7,12,True,False,12,5
508,male,34,187,91,26,110,40.9,183,False,True,156,7
509,female,55,165,64,23,102,40.8,141,True,False,115,7
510,male,31,202,102,6,82,39.4,17,False,True,24,5
511,male,46,174,80,2,89,38.1,8,False,True,8,5
512,female,20,172,70,21,112,40.9,136,True,False,126,7
513,female,26,182,80,21,96,40.5,100,True,False,105,5
514,male,63,204,112,29,110,40.4,257,False,True,174,7
515,male,48,173,75,14,93,40.2,67,False,True,70,5
516,female,43,138,46,19,97,40.4,107,True,False,95,5
517,female,26,164,62,15,95,39.8,73,True,False,75,5
518,female,60,157,59,12,90,40.4,60,True,False,60,5
519,female,26,168,65,13,88,40.3,53,True,False,52,5
520,female,58,158,63,13,97,40.4,73,True,False,65,5
521,male,50,179,79,12,99,39.8,71,False,True,60,5
522,male,42,164,71,15,95,39.9,71,False,True,75,5
523,female,25,147,47,25,108,40.5,162,True,False,125,7
524,male,43,185,94,16,103,40.3,103,False,True,80,7
525,female,78,175,74,19,101,40.4,119,True,False,95,7
526,male,62,155,61,14,90,40.2,66,False,True,70,5
527,male,56,201,100,17,101,40.4,118,False,True,85,7
528,female,69,162,63,23,104,40.8,152,True,False,115,7
529,male,27,184,88,6,88,39.4,20,False,True,24,5
530,female,34,186,78,8,81,39.5,26,True,False,32,5
531,female,25,167,61,24,107,40.2,148,True,False,120,7
532,female,21,179,73,9,90,39.6,37,True,False,45,5
533,male,32,172,76,19,90,40.5,68,False,True,95,5
534,female,41,174,74,20,109,40.9,130,True,False,100,7
535,female,66,162,66,24,99,40.7,143,True,False,120,5
536,female,27,160,64,14,98,39.8,73,True,False,70,5
537,male,30,202,109,26,102,40.5,156,False,True,130,7
538,male,31,173,79,4,85,38.6,11,False,True,16,5
539,female,29,158,51,28,114,40.8,199,True,False,168,7
540,male,20,186,83,5,102,39.1,25,False,True,25,7
541,male,38,201,109,23,108,41.2,168,False,True,115,7
542,male,29,186,87,20,98,40.7,98,False,True,100,5
543,male,79,188,91,10,96,39.7,71,False,True,50,5
544,female,20,146,50,19,101,40.4,106,True,False,95,7
545,female,29,147,50,15,97,40.0,80,True,False,75,5
546,male,21,187,84,27,97,40.8,116,False,True,135,5
547,male,22,186,86,12,97,40.2,53,False,True,60,5
548,female,42,170,75,14,98,40.3,74,True,False,70,5
549,male,70,194,97,3,87,38.7,16,False,True,12,5
550,male,20,172,72,16,102,40.0,76,False,True,80,7
551,male,60,179,82,5,95,39.1,29,False,True,25,5
552,male,37,180,75,9,93,39.4,38,False,True,45,5
553,male,43,180,81,30,113,40.7,231,False,True,180,7
554,male,42,176,79,11,99,40.1,60,False,True,55,5
555,female,44,172,75,14,101,40.0,79,True,False,70,7
556,male,23,169,73,25,102,40.7,122,False,True,125,7
557,male,69,188,91,25,105,40.6,199,False,True,125,7
558,female,37,175,65,29,101,40.9,165,True,False,145,7
559,male,20,182,74,12,80,39.9,17,False,True,48,5
560,male,63,183,86,20,100,40.2,136,False,True,100,7
561,male,31,182,87,22,94,40.5,96,False,True,110,5
562,female,61,161,62,22,99,40.8,131,True,False,110,5
563,male,44,192,94,28,109,41.1,208,False,True,140,7
564,female,50,174,68,17,93,40.2,85,True,False,85,5
565,female,23,147,51,21,113,40.5,145,True,False,126,7
566,male,33,189,93,15,95,40.5,71,False,True,75,5
567,male,48,169,77,27,109,40.6,196,False,True,135,7
568,male,51,179,78,15,89,40.0,66,False,True,60,5
569,male,21,191,89,9,85,39.5,23,False,True,36,5
570,male,55,180,86,26,104,40.3,183,False,True,130,7
571,female,35,164,62,12,92,39.6,57,True,False,60,5
572,male,28,187,82,16,98,40.2,76,False,True,80,5
573,female,21,161,58,8,88,39.9,33,True,False,32,5
574,female,45,160,61,13,102,40.1,78,True,False,65,7
575,female,42,162,58,19,95,40.7,99,True,False,95,5
576,female,20,168,67,5,82,39.4,17,True,False,20,5
577,male,26,185,86,3,83,38.8,7,False,True,12,5
578,female,25,164,59,5,97,39.6,26,True,False,25,5
579,female,41,147,53,23,100,40.3,134,True,False,115,7
580,male,34,192,99,27,113,40.7,206,False,True,162,7
581,female,60,176,71,24,107,41.0,160,True,False,120,7
582,female,36,184,73,23,107,40.8,142,True,False,115,7
583,male,34,187,91,12,94,39.9,55,False,True,60,5
584,female,33,179,72,6,94,39.5,29,True,False,30,5
585,male,49,193,99,24,107,40.9,179,False,True,120,7
586,male,23,186,93,19,108,40.2,118,False,True,95,7
587,female,59,168,67,5,91,39.6,25,True,False,25,5
588,female,52,180,83,6,93,38.8,29,True,False,30,5
589,female,55,172,68,23,97,40.6,127,True,False,115,5
590,male,33,196,92,15,98,40.0,78,False,True,75,5
591,female,31,190,82,25,114,40.9,168,True,False,150,7
592,female,50,178,77,29,111,40.7,198,True,False,174,7
593,female,50,153,56,26,108,40.7,176,True,False,130,7
594,male,21,195,93,19,104,40.4,105,False,True,95,7
595,male,79,185,88,26,104,40.7,214,False,True,130,7
596,male,35,185,86,24,109,40.5,163,False,True,120,7
597,female,63,174,73,9,88,39.5,42,True,False,36,5
598,male,21,180,83,23,99,40.6,105,False,True,115,5
599,male,51,205,109,14,94,40.1,81,False,True,70,5
600,female,28,174,68,3,83,38.7,11,True,False,12,5
601,male,64,180,87,1,78,37.7,4,False,True,4,0
602,female,42,176,71,16,91,40.2,74,True,False,80,5
603,female,51,178,74,23,95,40.6,119,True,False,115,5
604,female,20,160,56,6,90,39.2,26,True,False,30,5
605,female,27,173,67,17,104,40.3,99,True,False,85,7
606,male,71,180,89,6,96,39.2,40,False,True,30,5
607,male,28,184,84,16,98,40.1,76,False,True,80,5
608,female,41,184,83,28,102,40.9,157,True,False,140,7
609,female,57,158,61,26,104,40.8,167,True,False,130,7
610,male,35,175,77,25,100,40.8,132,False,True,125,7
611,male,58,178,80,23,97,40.8,138,False,True,115,5
612,male,60,181,87,28,106,41.0,212,False,True,140,7
613,male,31,188,84,18,106,40.4,110,False,True,90,7
614,female,24,156,58,8,85,39.6,31,True,False,32,5
615,male,22,205,107,4,90,38.6,15,False,True,20,5
616,female,23,172,65,26,108,40.6,161,True,False,130,7
617,female,24,167,67,30,105,40.9,176,True,False,150,7
618,female,46,163,58,20,103,40.2,123,True,False,100,7
619,female,64,153,54,16,95,40.1,91,True,False,80,5
620,male,61,167,74,10,86,40.1,43,False,True,40,5
621,male,33,210,117,25,112,40.7,196,False,True,150,7
622,female,61,159,61,15,90,40.2,75,True,False,75,5
623,female,40,168,66,6,82,39.0,22,True,False,24,5
624,female,22,164,64,17,95,40.3,81,True,False,85,5
625,female,41,164,61,10,85,39.6,41,True,False,40,5
626,male,67,193,93,7,71,39.4,19,False,True,28,0
627,male,29,187,87,28,108,40.9,179,False,True,140,7
628,male,29,193,93,15,92,40.1,62,False,True,75,5
629,female,31,165,65,22,90,40.6,97,True,False,110,5
630,male,44,174,71,11,80,39.9,28,False,True,44,5
631,female,36,178,78,27,95,40.9,131,True,False,135,5
632,male,60,167,69,25,110,40.5,195,False,True,150,7
633,female,27,160,61,16,99,40.3,86,True,False,80,5
634,male,71,186,82,19,100,40.2,135,False,True,95,7
635,female,63,145,52,22,94,40.8,123,True,False,110,5
636,female,28,184,76,6,91,39.3,26,True,False,30,5
637,male,24,160,61,1,77,37.7,1,False,True,4,0
638,female,70,154,59,10,88,40.0,50,True,False,40,5
639,female,30,168,63,11,98,40.0,58,True,False,55,5
640,female,20,146,47,9,92,39.7,42,True,False,45,5
641,male,48,177,82,30,99,40.5,175,False,True,150,5
642,female,61,162,63,14,96,40.2,78,True,False,70,5
643,male,20,176,73,2,84,38.3,4,False,True,8,5
644,male,54,176,77,18,100,40.6,111,False,True,90,7
645,male,45,177,81,19,102,40.4,116,False,True,95,7
646,male,22,193,88,8,87,39.3,23,False,True,32,5
647,male,52,161,69,11,84,40.1,38,False,True,44,5
648,female,59,163,64,10,96,39.4,55,True,False,50,5
649,male,29,173,70,6,81,39.3,12,False,True,24,5
650,female,44,161,57,25,111,40.9,175,True,False,150,7
651,female,41,172,74,24,98,40.8,127,True,False,120,5
652,female,29,178,76,17,99,40.1,88,True,False,85,5
653,male,36,176,83,26,101,40.8,145,False,True,130,7
654,male,23,171,71,3,75,38.8,2,False,True,12,0
655,male,54,194,94,29,106,40.8,216,False,True,145,7
656,female,66,175,74,28,116,40.8,215,True,False,168,7
657,female,56,143,49,27,106,40.8,183,True,False,135,7
658,female,48,171,71,30,110,40.7,203,True,False,180,7
659,female,50,173,69,24,93,40.8,120,True,False,120,5
660,male,31,182,89,18,103,40.1,104,False,True,90,7
661,male,73,195,103,7,89,39.6,42,False,True,28,5
662,male,24,207,114,29,104,40.5,178,False,True,145,7
663,male,44,177,77,16,91,40.5,69,False,True,80,5
664,male,25,181,78,20,106,40.6,114,False,True,100,7
665,female,24,172,64,30,104,40.7,174,True,False,150,7
666,female,25,148,49,19,105,40.5,116,True,False,95,7
667,male,63,185,88,27,113,40.6,238,False,True,162,7
668,male,25,186,86,11,98,40.1,51,False,True,55,5
669,male,43,171,76,14,95,40.2,68,False,True,70,5
670,female,47,172,66,20,108,40.6,132,True,False,100,7
671,male,39,188,91,24,104,40.8,153,False,True,120,7
672,female,28,176,67,8,84,39.4,29,True,False,32,5
673,female,44,163,64,2,92,38.0,10,True,False,10,5
674,female,68,159,59,5,87,39.4,24,True,False,20,5
675,female,76,170,68,27,114,40.9,208,True,False,162,7
676,female,29,180,76,12,97,39.9,60,True,False,60,5
677,male,52,187,87,9,91,39.7,44,False,True,45,5
678,female,26,164,58,18,98,40.4,95,True,False,90,5
679,male,52,199,94,15,99,39.9,94,False,True,75,5
680,male,29,186,86,18,96,40.3,82,False,True,90,5
681,female,23,166,66,17,93,40.2,78,True,False,85,5
682,male,72,194,98,29,111,40.8,266,False,True,174,7
683,male,56,182,88,8,96,39.3,47,False,True,40,5
684,male,54,180,77,25,105,41.0,173,False,True,125,7
685,male,49,205,104,11,95,39.8,63,False,True,55,5
686,male,57,181,89,16,95,40.5,93,False,True,80,5
687,female,32,166,61,28,107,40.8,176,True,False,140,7
688,female,51,163,65,26,114,40.8,190,True,False,156,7
689,male,33,182,88,6,89,39.3,22,False,True,24,5
690,male,39,191,91,22,90,40.3,93,False,True,110,5
691,male,40,170,76,18,100,40.4,99,False,True,90,7
692,female,28,158,60,27,113,40.8,186,True,False,162,7
693,female,72,165,68,5,84,39.0,22,True,False,20,5
694,female,35,173,73,26,101,40.8,144,True,False,130,7
695,female,35,169,69,22,107,40.8,137,True,False,110,7
696,female,74,159,62,20,104,40.3,134,True,False,100,7
697,male,45,200,102,1,85,37.2,4,False,True,4,5
698,female,43,157,55,28,108,40.9,187,True,False,140,7
699,female,34,160,62,8,88,39.8,34,True,False,32,5
700,male,23,171,68,22,101,40.9,102,False,True,110,7
701,male,35,200,97,5,92,39.1,22,False,True,25,5
702,male,46,187,88,7,97,39.5,39,False,True,35,5
703,female,74,175,77,22,103,40.4,140,True,False,110,7
704,female,41,180,73,29,119,41.1,219,True,False,174,7
705,female,20,166,64,2,74,38.2,5,True,False,8,0
706,male,33,170,66,14,95,40.0,58,False,True,70,5
707,male,72,187,91,4,80,38.9,17,False,True,16,5
708,male,38,177,82,26,103,40.8,155,False,True,130,7
709,male,60,176,82,3,83,38.4,12,False,True,12,5
710,female,27,147,52,4,79,39.2,13,True,False,16,0
711,male,52,184,85,22,101,40.4,141,False,True,110,7
712,male,67,184,91,23,106,41.1,184,False,True,115,7
713,male,51,181,85,30,101,40.6,191,False,True,150,7
714,male,34,192,90,12,93,40.2,53,False,True,60,5
715,male,55,179,85,23,108,40.6,175,False,True,115,7
716,male,22,179,75,29,108,40.8,168,False,True,145,7
717,male,79,176,82,13,96,40.3,90,False,True,65,5
718,male,22,189,91,12,96,40.0,52,False,True,60,5
719,female,30,159,58,10,87,39.9,42,True,False,40,5
720,female,61,150,55,2,87,38.5,9,True,False,8,5
721,male,20,182,86,4,86,38.6,10,False,True,16,5
722,female,30,141,45,14,95,40.4,73,True,False,70,5
723,male,30,185,87,10,87,39.7,33,False,True,40,5
724,female,32,170,66,25,114,40.6,174,True,False,150,7
725,male,58,190,87,23,98,40.9,145,False,True,115,5
726,male,57,176,76,23,101,40.9,148,False,True,115,7
727,female,70,174,72,16,85,40.6,71,True,False,64,5
728,female,65,176,72,2,72,37.9,6,True,False,8,0
729,female,40,163,62,13,101,39.9,75,True,False,65,7
730,female,79,189,84,18,105,40.4,119,True,False,90,7
731,female,36,151,52,28,112,40.9,197,True,False,168,7
732,female,68,156,55,12,94,40.0,67,True,False,60,5
733,male,38,197,104,16,97,40.1,89,False,True,80,5
734,female,32,172,63,14,91,40.3,64,True,False,70,5
735,female,35,178,72,14,93,40.2,66,True,False,70,5
736,female,56,152,54,14,94,39.9,76,True,False,70,5
737,female,29,141,48,13,82,39.7,49,True,False,52,5
738,male,39,182,89,15,90,40.5,63,False,True,75,5
739,male,55,199,105,15,87,39.8,73,False,True,60,5
740,female,22,160,60,25,102,40.9,140,True,False,125,7
741,female,71,178,77,16,100,40.1,96,True,False,80,7
742,female,32,173,68,9,87,39.5,36,True,False,36,5
743,male,60,192,88,27,109,40.6,218,False,True,135,7
744,female,32,171,73,29,104,40.7,168,True,False,145,7
745,female,22,162,56,20,95,40.4,98,True,False,100,5
746,female,48,181,72,6,89,39.4,27,True,False,24,5
747,female,59,164,61,22,106,40.7,147,True,False,110,7
748,female,23,158,57,14,94,40.4,67,True,False,70,5
749,female,44,163,65,23,99,40.6,129,True,False,115,5
750,female,22,158,62,28,110,40.7,180,True,False,168,7
751,female,43,183,85,10,94,39.8,48,True,False,50,5
752,female,62,160,59,5,82,39.1,21,True,False,20,5
753,female,39,166,63,26,104,40.8,158,True,False,130,7
754,female,54,161,62,8,82,39.8,32,True,False,32,5
755,female,39,135,43,12,91,39.9,59,True,False,60,5
756,female,48,176,72,11,87,40.0,47,True,False,44,5
757,female,33,163,65,26,108,40.7,165,True,False,130,7
758,female,23,137,42,3,89,38.7,13,True,False,12,5
759,male,73,190,94,7,92,39.3,44,False,True,35,5
760,male,69,185,93,22,99,40.7,156,False,True,110,5
761,female,36,183,80,20,106,40.3,120,True,False,100,7
762,male,36,187,89,16,90,40.4,65,False,True,80,5
763,female,26,167,66,20,94,40.1,95,True,False,100,5
764,male,42,176,84,26,112,40.8,197,False,True,156,7
765,male,51,182,86,2,94,38.3,11,False,True,10,5
766,male,55,194,96,19,94,40.7,109,False,True,95,5
767,male,36,188,92,16,102,40.0,95,False,True,80,7
768,female,47,158,54,26,113,40.4,190,True,False,156,7
769,female,49,169,62,27,101,40.6,160,True,False,135,7
770,female,31,166,69,8,78,39.8,24,True,False,32,0
771,female,26,167,68,28,104,40.9,161,True,False,140,7
772,male,38,201,104,21,101,40.6,129,False,True,105,7
773,female,64,166,68,25,109,40.8,174,True,False,125,7
774,male,77,191,93,16,91,40.3,100,False,True,80,5
775,female,59,164,65,13,93,40.1,68,True,False,65,5
776,female,31,166,64,26,104,40.8,154,True,False,130,7
777,male,76,193,101,14,99,40.2,106,False,True,70,5
778,female,53,169,67,7,85,39.4,30,True,False,28,5
779,female,42,161,60,23,106,40.9,147,True,False,115,7
780,female,21,152,50,1,86,37.3,4,True,False,4,5
781,female,51,181,72,8,88,39.5,36,True,False,32,5
782,male,63,185,90,29,112,40.9,252,False,True,174,7
783,female,45,156,57,27,104,40.6,169,True,False,135,7
784,male,50,157,62,6,90,39.4,25,False,True,30,5
785,male,20,206,107,21,105,40.3,125,False,True,105,7
786,male,50,178,83,11,86,40.0,44,False,True,44,5
787,female,30,126,39,25,104,40.7,156,True,False,125,7
788,male,28,181,80,19,105,40.2,109,False,True,95,7
789,male,31,195,92,17,98,40.2,87,False,True,85,5
790,female,40,172,66,10,86,39.7,41,True,False,40,5
791,male,36,172,72,7,86,39.4,22,False,True,28,5
792,female,22,152,53,11,93,39.9,52,True,False,55,5
793,female,28,174,69,2,75,38.2,5,True,False,8,0
794,male,24,188,90,19,103,40.3,104,False,True,95,7
795,male,25,171,71,6,91,39.0,20,False,True,30,5
796,female,56,164,66,16,94,40.2,84,True,False,80,5
797,male,28,210,119,30,111,40.9,225,False,True,180,7
798,male,56,170,78,15,99,40.1,92,False,True,75,5
799,female,53,181,82,5,88,39.1,22,True,False,20,5
800,female,42,165,68,22,93,40.8,107,True,False,110,5
801,female,20,158,58,5,84,38.9,18,True,False,20,5
802,male,57,173,77,8,79,39.7,25,False,True,32,0
803,male,29,179,85,24,112,41.0,167,False,True,144,7
804,male,76,179,80,9,94,39.2,58,False,True,45,5
805,female,20,149,52,16,91,40.4,72,True,False,80,5
806,male,40,184,82,26,103,41.1,158,False,True,130,7
807,female,77,166,66,21,107,40.7,147,True,False,105,7
808,male,58,175,80,14,93,40.1,75,False,True,70,5
809,female,42,164,63,4,88,38.6,18,True,False,16,5
810,male,22,177,78,25,102,40.7,124,False,True,125,7
811,male,33,175,77,3,81,38.5,7,False,True,12,5
812,male,24,185,83,15,90,40.5,50,False,True,75,5
813,female,61,180,77,24,99,40.3,137,True,False,120,5
814,female,50,159,57,28,107,41.4,187,True,False,140,7
815,female,36,172,68,19,98,40.2,101,True,False,95,5
816,male,46,176,75,16,91,40.5,70,False,True,80,5
817,female,52,178,73,20,103,40.3,121,True,False,100,7
818,male,40,172,69,16,102,40.3,90,False,True,80,7
819,male,20,180,83,30,103,40.8,154,False,True,150,7
820,female,68,161,54,5,86,38.7,24,True,False,20,5
821,female,32,170,70,10,98,39.7,52,True,False,50,5
822,male,78,193,96,15,83,40.5,78,False,True,60,5
823,female,71,181,78,1,76,37.8,3,True,False,4,0
824,female,23,156,58,21,102,40.6,118,True,False,105,7
825,male,34,185,80,12,92,40.2,49,False,True,60,5
826,male,25,174,80,29,109,41.3,180,False,True,145,7
827,female,20,160,59,29,112,40.5,193,True,False,174,7
828,male,35,178,77,28,107,40.8,177,False,True,140,7
829,male,26,188,86,22,109,40.5,140,False,True,110,7
830,female,67,162,62,26,93,40.7,140,True,False,130,5
831,male,26,181,81,5,85,38.7,13,False,True,20,5
832,male,79,173,76,27,110,40.8,239,False,True,162,7
833,male,75,177,85,11,97,39.7,76,False,True,55,5
834,female,44,160,57,22,107,40.6,144,True,False,110,7
835,male,37,193,96,11,93,40.2,52,False,True,55,5
836,female,20,142,48,19,91,40.1,86,True,False,95,5
837,male,47,201,103,5,91,39.1,25,False,True,25,5
838,male,58,186,87,9,90,40.0,46,False,True,45,5
839,male,31,188,86,8,91,39.6,31,False,True,40,5
840,male,39,181,82,5,80,39.2,13,False,True,20,5
841,male,72,183,83,27,104,41.2,210,False,True,135,7
842,male,35,171,78,8,86,39.7,25,False,True,32,5
843,female,26,169,70,19,99,40.6,99,True,False,95,5
844,female,46,171,68,25,102,40.6,148,True,False,125,7
845,male,41,176,77,25,99,40.7,135,False,True,125,5
846,female,22,156,51,10,90,39.9,44,True,False,50,5
847,female,31,174,67,9,93,39.5,42,True,False,45,5
848,male,44,180,84,11,91,39.5,49,False,True,55,5
849,female,46,170,69,26,103,40.6,156,True,False,130,7
850,male,69,197,98,18,93,40.7,113,False,True,90,5
851,male,67,212,124,16,87,40.1,94,False,True,64,5
852,female,22,173,70,15,96,40.2,72,True,False,75,5
853,male,70,172,77,6,86,39.5,29,False,True,24,5
854,male,34,183,80,7,91,39.5,27,False,True,35,5
855,female,37,173,74,15,83,40.3,55,True,False,60,5
856,female,40,160,61,29,115,41.1,211,True,False,174,7
857,male,69,183,85,26,104,40.8,200,False,True,130,7
858,male,57,174,78,29,112,41.3,236,False,True,174,7
859,female,70,178,81,8,93,39.5,42,True,False,40,5
860,female,66,171,76,11,93,39.7,57,True,False,55,5
861,female,53,157,63,6,84,39.1,25,True,False,24,5
862,female,21,169,66,10,98,40.1,51,True,False,50,5
863,female,71,165,60,28,115,40.7,220,True,False,168,7
864,female,40,166,63,10,86,39.7,42,True,False,40,5
865,female,23,168,60,22,94,40.3,105,True,False,110,5
866,male,38,184,87,21,98,40.7,112,False,True,105,5
867,female,52,164,67,3,87,38.4,13,True,False,12,5
868,male,73,186,89,5,85,39.1,25,False,True,20,5
869,male,30,167,70,27,107,40.9,160,False,True,135,7
870,male,70,172,77,12,99,40.1,82,False,True,60,5
871,female,44,170,67,7,91,39.4,33,True,False,35,5
872,female,63,171,72,17,87,40.3,77,True,False,68,5
873,female,68,175,72,15,92,40.2,78,True,False,75,5
874,male,56,190,91,12,86,39.9,54,False,True,48,5
875,female,21,168,63,23,103,40.3,130,True,False,115,7
876,female,55,160,62,4,87,39.1,18,True,False,16,5
877,female,31,159,56,25,104,40.5,150,True,False,125,7
878,female,71,172,75,29,112,41.1,212,True,False,174,7
879,female,21,174,71,24,110,40.8,151,True,False,144,7
880,female,33,162,57,16,88,40.3,69,True,False,64,5
881,male,49,177,85,15,99,40.2,89,False,True,75,5
882,female,69,157,58,5,84,39.1,23,True,False,20,5
883,male,68,199,104,22,108,40.5,190,False,True,110,7
